Salary,First,Last,Email,Phone,Language,Hire Date
91954,Darron,Cox,darron.cox@company.org,19292383363,english,"December 12, 2008"
107370,Steve,Cox,steve.cox@company.org,19292383363,english,"November 21, 2003"
103538,Zack,Cozart,zack.cozart@company.org,19292383363,english,"June 7, 2011"
98823,Dylan,Cozens,dylan.cozens@company.org,19292383363,english,"January 10, 2005"
308263,Callix,Crabbe,callix.crabbe@company.org,19292383363,english,"December 9, 2013"
313169,Tim,Crabtree,tim.crabtree@company.org,19292383363,english,"March 31, 2001"
141902,Rickey,Cradle,rickey.cradle@company.org,19292383363,spanish,"April 21, 2002"
258784,Allen,Craig,allen.craig@company.org,19292383363,english,"November 13, 2014"
246353,Jesse,Crain,jesse.crain@company.org,19292383363,spanish,"October 14, 2000"
336520,Bobby,Cramer,bobby.cramer@company.org,19292383363,english,"March 4, 2012"
321412,Tyler,Cravy,tyler.cravy@company.org,19292383363,english,"January 29, 2012"
317470,Brandon,Crawford,brandon.crawford@company.org,19292383363,english,"September 22, 2008"
157024,Carlos,Crawford,carlos.crawford@company.org,19292383363,french,"January 6, 2018"
241134,Carl,Crawford,carl.crawford@company.org,19292383363,spanish,"September 15, 2010"
103689,Evan,Crawford,evan.crawford@company.org,19292383363,english,"November 5, 2008"
281730,Joe,Crawford,joe.crawford@company.org,19292383363,english,"April 10, 2009"
209414,Paxton,Crawford,paxton.crawford@company.org,19292383363,english,"May 2, 2018"
344324,Joe,Crede,joe.crede@company.org,19292383363,french,"December 7, 2018"
220822,Doug,Creek,doug.creek@company.org,19292383363,portuguese,"March 25, 2008"
346264,Cesar,Crespo,cesar.crespo@company.org,19292383363,english,"November 23, 2005"
134533,Felipe,Crespo,felipe.crespo@company.org,19292383363,english,"June 24, 2001"
72589,Jack,Cressend,jack.cressend@company.org,19292383363,english,"May 18, 2003"
76547,Stefan,Crichton,stefan.crichton@company.org,19292383363,english,"March 21, 2004"
221857,Kyle,Crick,kyle.crick@company.org,19292383363,english,"August 3, 2011"
298961,Coco,Crisp,coco.crisp@company.org,19292383363,english,"December 19, 2015"
295132,Kyle,Crockett,kyle.crockett@company.org,19292383363,english,"August 10, 2002"
179101,Tripp,Cromer,tripp.cromer@company.org,19292383363,english,"July 19, 2001"
240283,Bobby,Crosby,bobby.crosby@company.org,19292383363,english,"November 17, 2015"
398639,Bubba,Crosby,bubba.crosby@company.org,19292383363,english,"May 23, 2019"
301916,Casey,Crosby,casey.crosby@company.org,19292383363,english,"June 3, 2009"
324710,Michael,Crotta,michael.crotta@company.org,19292383363,english,"January 8, 2013"
257565,Rich,Croushore,rich.croushore@company.org,19292383363,english,"April 22, 2001"
306831,Aaron,Crow,aaron.crow@company.org,19292383363,english,"February 2, 2017"
240117,Dean,Crow,dean.crow@company.org,19292383363,english,"September 14, 2015"
87910,Jim,Crowell,jim.crowell@company.org,19292383363,english,"March 2, 2000"
146491,Trevor,Crowe,trevor.crowe@company.org,19292383363,english,"May 24, 2011"
50386,Eric,Crozier,eric.crozier@company.org,19292383363,spanish,"October 16, 2001"
75414,Francisco,Cruceta,francisco.cruceta@company.org,19292383363,english,"October 8, 2002"
225622,Mike,Crudale,mike.crudale@company.org,19292383363,english,"November 20, 2009"
289654,Deivi,Cruz,deivi.cruz@company.org,19292383363,english,"June 26, 2010"
107924,Enrique,Cruz,enrique.cruz@company.org,19292383363,spanish,"May 5, 2006"
204168,Fausto,Cruz,fausto.cruz@company.org,19292383363,portuguese,"August 21, 2011"
106047,Ivan,Cruz,ivan.cruz@company.org,19292383363,english,"May 30, 2018"
244871,Jacob,Cruz,jacob.cruz@company.org,19292383363,english,"September 7, 2003"
126288,Jose,Cruz,jose.cruz@company.org,19292383363,english,"July 29, 2014"
81777,Juan,Cruz,juan.cruz@company.org,19292383363,english,"August 5, 2000"
166325,Luis,Cruz,luis.cruz@company.org,19292383363,english,"November 7, 2018"
369917,Nelson,Cruz,nelson.cruz@company.org,19292383363,spanish,"January 24, 2006"
63982,Rhiner,Cruz,rhiner.cruz@company.org,19292383363,english,"October 2, 2012"
136003,Tony,Cruz,tony.cruz@company.org,19292383363,english,"November 16, 2005"
76913,Darwin,Cubillan,darwin.cubillan@company.org,19292383363,spanish,"October 27, 2017"
223282,Michael,Cuddyer,michael.cuddyer@company.org,19292383363,english,"July 9, 2002"
271135,Johnny,Cueto,johnny.cueto@company.org,19292383363,english,"July 21, 2003"
145442,Noel,Cuevas,noel.cuevas@company.org,19292383363,english,"January 13, 2002"
395926,William,Cuevas,william.cuevas@company.org,19292383363,english,"May 30, 2007"
273193,Charlie,Culberson,charlie.culberson@company.org,19292383363,english,"August 22, 2006"
291791,John,Cummings,john.cummings@company.org,19292383363,english,"April 26, 2003"
197780,Midre,Cummings,midre.cummings@company.org,19292383363,english,"June 7, 2009"
267878,Brandon,Cumpton,brandon.cumpton@company.org,19292383363,english,"June 11, 2017"
79132,Will,Cunnane,will.cunnane@company.org,19292383363,english,"September 4, 2001"
98404,Aaron,Cunningham,aaron.cunningham@company.org,19292383363,italian,"September 7, 2006"
386973,Brandon,Cunniff,brandon.cunniff@company.org,19292383363,english,"March 4, 2011"
308884,Todd,Cunningham,todd.cunningham@company.org,19292383363,english,"July 7, 2004"
297300,Chad,Curtis,chad.curtis@company.org,19292383363,english,"November 17, 2004"
268174,Colin,Curtis,colin.curtis@company.org,19292383363,spanish,"March 6, 2011"
68717,Jermaine,Curtis,jermaine.curtis@company.org,19292383363,english,"April 12, 2014"
327019,John,Curtiss,john.curtiss@company.org,19292383363,english,"July 28, 2008"
120238,Zac,Curtis,zac.curtis@company.org,19292383363,english,"February 8, 2008"
334026,Jack,Cust,jack.cust@company.org,19292383363,english,"February 4, 2015"
393918,Cheslor,Cuthbert,cheslor.cuthbert@company.org,19292383363,english,"June 14, 2016"
254809,Eric,Cyr,eric.cyr@company.org,19292383363,english,"March 25, 2001"
141810,Jim,Czajkowski,jim.czajkowski@company.org,19292383363,spanish,"May 5, 2004"
327678,Omar,Daal,omar.daal@company.org,19292383363,english,"January 4, 2000"
163210,David,Dahl,david.dahl@company.org,19292383363,english,"September 23, 2002"
78280,Casey,Daigle,casey.daigle@company.org,19292383363,spanish,"October 1, 2018"
336174,Carl,Dale,carl.dale@company.org,19292383363,english,"April 28, 2015"
88004,Mark,Dalesandro,mark.dalesandro@company.org,19292383363,portuguese,"March 1, 2000"
390230,Matt,Daley,matt.daley@company.org,19292383363,english,"July 23, 2010"
366320,Brian,Dallimore,brian.dallimore@company.org,19292383363,english,"May 13, 2009"
275219,Jeff,D'Amico,jeff.d'amico@company.org,19292383363,spanish,"October 5, 2008"
118208,Johnny,Damon,johnny.damon@company.org,19292383363,english,"November 1, 2008"
185791,Pat,Daneker,pat.daneker@company.org,19292383363,english,"November 7, 2002"
52298,Tyler,Danish,tyler.danish@company.org,19292383363,english,"October 8, 2000"
345315,John,Danks,john.danks@company.org,19292383363,english,"March 22, 2014"
105873,Jordan,Danks,jordan.danks@company.org,19292383363,italian,"July 14, 2016"
168710,Jamie,D'Antona,jamie.d'antona@company.org,19292383363,english,"June 1, 2016"
159924,Vic,Darensbourg,vic.darensbourg@company.org,19292383363,english,"June 21, 2006"
69240,Chase,d'Arnaud,chase.d'arnaud@company.org,19292383363,english,"March 12, 2005"
46259,Travis,d'Arnaud,travis.d'arnaud@company.org,19292383363,english,"August 15, 2018"
316963,James,Darnell,james.darnell@company.org,19292383363,english,"June 30, 2013"
240289,Logan,Darnell,logan.darnell@company.org,19292383363,english,"June 24, 2008"
76345,Mike,Darr,mike.darr@company.org,19292383363,english,"March 25, 2010"
130431,Yu,Darvish,yu.darvish@company.org,19292383363,english,"April 18, 2014"
163285,Jeff,Darwin,jeff.darwin@company.org,19292383363,spanish,"October 14, 2018"
228190,Brian,Daubach,brian.daubach@company.org,19292383363,english,"December 11, 2001"
85521,Jeff,DaVanon,jeff.davanon@company.org,19292383363,english,"January 26, 2010"
266960,Joe,Davenport,joe.davenport@company.org,19292383363,english,"December 12, 2016"
298060,Tom,Davey,tom.davey@company.org,19292383363,english,"August 19, 2008"
229251,Cleatus,Davidson,cleatus.davidson@company.org,19292383363,english,"December 23, 2011"
260517,Dave,Davidson,dave.davidson@company.org,19292383363,english,"August 30, 2016"
299224,Daniel,Davidson,daniel.davidson@company.org,19292383363,english,"April 8, 2002"
48577,Matt,Davidson,matt.davidson@company.org,19292383363,english,"February 27, 2015"
160875,Kyle,Davies,kyle.davies@company.org,19292383363,english,"June 3, 2008"
396680,Zach,Davies,zach.davies@company.org,19292383363,french,"April 2, 2000"
308161,Austin,Davis,austin.davis@company.org,19292383363,english,"November 21, 2009"
268719,Ben,Davis,ben.davis@company.org,19292383363,spanish,"May 10, 2008"
350329,Blake,Davis,blake.davis@company.org,19292383363,english,"November 2, 2002"
294323,Brad,Davis,brad.davis@company.org,19292383363,italian,"May 3, 2016"
194480,Chris,Davis,chris.davis@company.org,19292383363,english,"October 23, 2001"
346782,Doug,Davis,doug.davis@company.org,19292383363,portuguese,"November 5, 2007"
121599,Erik,Davis,erik.davis@company.org,19292383363,english,"July 19, 2011"
394079,Ike,Davis,ike.davis@company.org,19292383363,english,"July 7, 2009"
361828,Jason,Davis,jason.davis@company.org,19292383363,english,"January 27, 2019"
257876,Jonathan,Davis,jonathan.davis@company.org,19292383363,spanish,"April 28, 2017"
292676,Kane,Davis,kane.davis@company.org,19292383363,english,"May 24, 2012"
52044,Khris,Davis,khris.davis@company.org,19292383363,english,"March 8, 2002"
188718,Lance,Davis,lance.davis@company.org,19292383363,english,"April 18, 2011"
98624,Rajai,Davis,rajai.davis@company.org,19292383363,portuguese,"August 21, 2008"
285533,Rookie,Davis,rookie.davis@company.org,19292383363,english,"September 14, 2014"
193182,Russ,Davis,russ.davis@company.org,19292383363,english,"June 13, 2012"
55549,Scott,Davison,scott.davison@company.org,19292383363,english,"January 25, 2003"
352529,Taylor,Davis,taylor.davis@company.org,19292383363,english,"July 20, 2001"
284289,Tim,Davis,tim.davis@company.org,19292383363,english,"June 29, 2016"
379830,Tommy,Davis,tommy.davis@company.org,19292383363,english,"January 16, 2013"
124774,Wade,Davis,wade.davis@company.org,19292383363,english,"July 25, 2007"
142375,Travis,Dawkins,travis.dawkins@company.org,19292383363,english,"May 3, 2008"
187430,Joey,Dawley,joey.dawley@company.org,19292383363,english,"January 23, 2018"
326050,Dewon,Day,dewon.day@company.org,19292383363,spanish,"February 17, 2009"
55756,Grant,Dayton,grant.dayton@company.org,19292383363,english,"November 13, 2000"
345459,Zach,Day,zach.day@company.org,19292383363,spanish,"December 3, 2003"
80929,Roger,Deago,roger.deago@company.org,19292383363,english,"August 13, 2017"
103386,Austin,Dean,austin.dean@company.org,19292383363,french,"February 23, 2012"
226986,Pat,Dean,pat.dean@company.org,19292383363,english,"January 25, 2012"
337158,Alejandro,De Aza,alejandro.de aza@company.org,19292383363,spanish,"February 26, 2016"
213814,Yurendell,de Caster,yurendell.de caster@company.org,19292383363,english,"October 13, 2010"
359534,Cody,Decker,cody.decker@company.org,19292383363,english,"December 22, 2001"
324519,Jaff,Decker,jaff.decker@company.org,19292383363,english,"September 16, 2004"
195367,Jim,Dedrick,jim.dedrick@company.org,19292383363,english,"November 22, 2007"
193688,Sam,Deduno,sam.deduno@company.org,19292383363,english,"July 1, 2013"
142693,Dean,Deetz,dean.deetz@company.org,19292383363,english,"June 24, 2011"
269233,Justin,De Fratus,justin.de fratus@company.org,19292383363,english,"January 4, 2014"
168284,Jacob,deGrom,jacob.degrom@company.org,19292383363,english,"June 11, 2013"
141775,Kory,DeHaan,kory.dehaan@company.org,19292383363,english,"May 14, 2010"
127159,Rick,DeHart,rick.dehart@company.org,19292383363,english,"December 26, 2003"
187870,Mike,DeJean,mike.dejean@company.org,19292383363,english,"August 8, 2006"
247963,David,DeJesus,david.dejesus@company.org,19292383363,english,"August 22, 2008"
382164,Ivan,De Jesus,ivan.de jesus@company.org,19292383363,english,"March 15, 2011"
124334,Chase,De Jong,chase.de jong@company.org,19292383363,english,"March 3, 2018"
200935,Jordan,De Jong,jordan.de jong@company.org,19292383363,english,"November 26, 2005"
358654,Paul,DeJong,paul.dejong@company.org,19292383363,english,"January 29, 2019"
77866,Steve,Delabar,steve.delabar@company.org,19292383363,english,"November 27, 2008"
385905,Frankie,De La Cruz,frankie.de la cruz@company.org,19292383363,english,"January 10, 2018"
363275,Joel,De La Cruz,joel.de la cruz@company.org,19292383363,english,"August 3, 2000"
232105,Roland,de la Maza,roland.de la maza@company.org,19292383363,english,"January 19, 2000"
150221,Rob,Delaney,rob.delaney@company.org,19292383363,english,"May 30, 2019"
394462,Dane,De La Rosa,dane.de la rosa@company.org,19292383363,english,"May 13, 2001"
52310,Eury,De La Rosa,eury.de la rosa@company.org,19292383363,english,"February 19, 2018"
182519,Jorge,De La Rosa,jorge.de la rosa@company.org,19292383363,english,"September 3, 2015"
294427,Rubby,De La Rosa,rubby.de la rosa@company.org,19292383363,english,"April 25, 2008"
376877,Tomas,de la Rosa,tomas.de la rosa@company.org,19292383363,english,"May 9, 2017"
119365,Jose,De La Torre,jose.de la torre@company.org,19292383363,english,"October 24, 2008"
325823,Manny,Delcarmen,manny.delcarmen@company.org,19292383363,english,"October 1, 2002"
333388,Jorge,De Leon,jorge.de leon@company.org,19292383363,english,"May 25, 2005"
55879,Jose,De Leon,jose.de leon@company.org,19292383363,english,"April 14, 2013"
291184,Alex,Delgado,alex.delgado@company.org,19292383363,english,"October 7, 2009"
333499,Carlos,Delgado,carlos.delgado@company.org,19292383363,english,"October 5, 2011"
297788,Jesus,Delgado,jesus.delgado@company.org,19292383363,english,"June 1, 2008"
226197,Randall,Delgado,randall.delgado@company.org,19292383363,english,"October 20, 2010"
209770,Wilson,Delgado,wilson.delgado@company.org,19292383363,english,"March 27, 2008"
163139,Jason,Dellaero,jason.dellaero@company.org,19292383363,english,"May 5, 2012"
341395,David,Dellucci,david.dellucci@company.org,19292383363,italian,"February 1, 2015"
334847,Nick,Delmonico,nick.delmonico@company.org,19292383363,english,"September 21, 2009"
159588,Abel,De Los Santos,abel.de los santos@company.org,19292383363,english,"December 19, 2008"
228220,Enyel,De Los Santos,enyel.de los santos@company.org,19292383363,english,"January 8, 2003"
138413,Fautino,De Los Santos,fautino.de los santos@company.org,19292383363,italian,"December 31, 2015"
96305,Luis,de los Santos,luis.de los santos@company.org,19292383363,english,"February 7, 2015"
150695,Valerio,De Los Santos,valerio.de los santos@company.org,19292383363,spanish,"October 16, 2008"
199352,Enerio,Del Rosario,enerio.del rosario@company.org,19292383363,english,"October 3, 2000"
141653,Miguel,Del Toro,miguel.del toro@company.org,19292383363,english,"December 28, 2005"
294562,Chris,Demaria,chris.demaria@company.org,19292383363,english,"September 5, 2009"
76915,Sam,Demel,sam.demel@company.org,19292383363,english,"February 27, 2004"
203297,Ryan,Dempster,ryan.dempster@company.org,19292383363,english,"April 26, 2004"
296276,Matt,den Dekker,matt.den dekker@company.org,19292383363,french,"June 12, 2001"
246033,Travis,Denker,travis.denker@company.org,19292383363,english,"November 2, 2016"
369092,Kyle,Denney,kyle.denney@company.org,19292383363,english,"April 25, 2014"
171890,Ryan,Dennick,ryan.dennick@company.org,19292383363,english,"December 22, 2001"
142411,Chris,Denorfia,chris.denorfia@company.org,19292383363,english,"May 2, 2010"
109189,Joe,Depastino,joe.depastino@company.org,19292383363,english,"April 29, 2001"
122985,Jorge,De Paula,jorge.de paula@company.org,19292383363,english,"July 11, 2000"
191931,Jose,De Paula,jose.de paula@company.org,19292383363,english,"September 8, 2016"
276361,Julio,DePaula,julio.depaula@company.org,19292383363,english,"January 17, 2003"
299475,Sean,DePaula,sean.depaula@company.org,19292383363,spanish,"March 29, 2002"
112765,Matt,Dermody,matt.dermody@company.org,19292383363,english,"April 9, 2008"
144764,Mark,DeRosa,mark.derosa@company.org,19292383363,english,"February 28, 2002"
343992,Matt,DeSalvo,matt.desalvo@company.org,19292383363,english,"December 31, 2015"
233839,Daniel,Descalso,daniel.descalso@company.org,19292383363,english,"October 10, 2009"
153712,Anthony,DeSclafani,anthony.desclafani@company.org,19292383363,english,"March 12, 2015"
343040,Delino,DeShields,delino.deshields@company.org,19292383363,portuguese,"September 25, 2018"
251911,John,DeSilva,john.desilva@company.org,19292383363,english,"November 7, 2016"
109314,Ian,Desmond,ian.desmond@company.org,19292383363,english,"January 5, 2012"
113692,Odrisamer,Despaigne,odrisamer.despaigne@company.org,19292383363,portuguese,"July 26, 2012"
62463,Elmer,Dessens,elmer.dessens@company.org,19292383363,english,"March 15, 2009"
356469,John,Dettmer,john.dettmer@company.org,19292383363,english,"August 31, 2006"
308379,Ross,Detwiler,ross.detwiler@company.org,19292383363,english,"May 17, 2011"
137002,Cesar,Devarez,cesar.devarez@company.org,19292383363,english,"February 19, 2018"
236113,Chris,Devenski,chris.devenski@company.org,19292383363,spanish,"April 6, 2015"
184612,Rafael,Devers,rafael.devers@company.org,19292383363,english,"April 24, 2006"
73766,Joey,Devine,joey.devine@company.org,19292383363,english,"June 30, 2007"
269162,Doug,DeVore,doug.devore@company.org,19292383363,spanish,"July 11, 2017"
299261,Cole,De Vries,cole.de vries@company.org,19292383363,portuguese,"January 30, 2006"
187269,Blake,DeWitt,blake.dewitt@company.org,19292383363,english,"March 30, 2002"
165198,Matt,DeWitt,matt.dewitt@company.org,19292383363,english,"October 7, 2000"
220443,Scott,Diamond,scott.diamond@company.org,19292383363,english,"April 22, 2003"
362407,Thomas,Diamond,thomas.diamond@company.org,19292383363,english,"October 11, 2005"
143186,Alex,Diaz,alex.diaz@company.org,19292383363,english,"October 23, 2011"
151895,Aledmys,Diaz,aledmys.diaz@company.org,19292383363,english,"January 17, 2011"
69576,Argenis,Diaz,argenis.diaz@company.org,19292383363,english,"December 24, 2003"
219273,Dayan,Diaz,dayan.diaz@company.org,19292383363,english,"April 26, 2008"
252734,Eddy,Diaz,eddy.diaz@company.org,19292383363,english,"February 6, 2017"
328206,Edwin,Diaz,edwin.diaz@company.org,19292383363,english,"November 15, 2002"
378426,Einar,Diaz,einar.diaz@company.org,19292383363,english,"June 22, 2010"
50121,Elias,Diaz,elias.diaz@company.org,19292383363,english,"July 13, 2013"
381877,Felix,Diaz,felix.diaz@company.org,19292383363,english,"October 12, 2018"
195551,Jairo,Diaz,jairo.diaz@company.org,19292383363,english,"April 2, 2010"
118672,Jose,Diaz,jose.diaz@company.org,19292383363,english,"March 23, 2001"
311441,Jonathan,Diaz,jonathan.diaz@company.org,19292383363,english,"September 18, 2006"
253960,Juan,Diaz,juan.diaz@company.org,19292383363,english,"October 14, 2016"
306977,Jumbo,Diaz,jumbo.diaz@company.org,19292383363,english,"August 17, 2011"
198403,Matt,Diaz,matt.diaz@company.org,19292383363,english,"November 16, 2004"
256136,Miguel,Diaz,miguel.diaz@company.org,19292383363,spanish,"June 10, 2001"
91530,Robinzon,Diaz,robinzon.diaz@company.org,19292383363,english,"June 19, 2011"
159770,Victor,Diaz,victor.diaz@company.org,19292383363,english,"August 12, 2019"
319297,Yandy,Diaz,yandy.diaz@company.org,19292383363,english,"July 8, 2001"
45271,Alex,Dickerson,alex.dickerson@company.org,19292383363,english,"January 24, 2015"
187326,Chris,Dickerson,chris.dickerson@company.org,19292383363,english,"March 16, 2012"
103168,Corey,Dickerson,corey.dickerson@company.org,19292383363,english,"April 6, 2005"
383512,Brandon,Dickson,brandon.dickson@company.org,19292383363,english,"October 23, 2007"
248826,Jason,Dickson,jason.dickson@company.org,19292383363,english,"June 16, 2014"
118331,O'Koyea,Dickson,o'koyea.dickson@company.org,19292383363,spanish,"May 16, 2019"
203418,Jake,Diekman,jake.diekman@company.org,19292383363,english,"April 15, 2010"
210778,Derek,Dietrich,derek.dietrich@company.org,19292383363,english,"March 18, 2012"
269359,Mark,DiFelice,mark.difelice@company.org,19292383363,english,"October 7, 2013"
209353,Mike,Difelice,mike.difelice@company.org,19292383363,english,"March 6, 2018"
299051,Wilmer,Difo,wilmer.difo@company.org,19292383363,english,"August 27, 2000"
217644,Ben,Diggins,ben.diggins@company.org,19292383363,english,"February 6, 2009"
219605,Tim,Dillard,tim.dillard@company.org,19292383363,portuguese,"March 11, 2002"
178211,Joe,Dillon,joe.dillon@company.org,19292383363,english,"April 20, 2012"
183740,Lenny,DiNardo,lenny.dinardo@company.org,19292383363,english,"April 28, 2002"
239786,Craig,Dingman,craig.dingman@company.org,19292383363,english,"January 29, 2011"
132669,Brian,Dinkelman,brian.dinkelman@company.org,19292383363,english,"June 30, 2012"
321805,Jerry,Dipoto,jerry.dipoto@company.org,19292383363,english,"January 3, 2005"
199140,Andy,Dirks,andy.dirks@company.org,19292383363,english,"November 18, 2009"
130852,Glenn,Dishman,glenn.dishman@company.org,19292383363,english,"March 21, 2002"
269295,Brandon,Dixon,brandon.dixon@company.org,19292383363,french,"April 2, 2001"
120990,Steve,Dixon,steve.dixon@company.org,19292383363,english,"November 14, 2011"
243668,Brent,Dlugach,brent.dlugach@company.org,19292383363,english,"August 31, 2006"
342835,Greg,Dobbs,greg.dobbs@company.org,19292383363,italian,"July 1, 2002"
311309,Robert,Dodd,robert.dodd@company.org,19292383363,english,"December 11, 2012"
386640,John,Doherty,john.doherty@company.org,19292383363,english,"November 20, 2006"
182289,Scott,Dohmann,scott.dohmann@company.org,19292383363,english,"December 10, 2009"
222762,Rafael,Dolis,rafael.dolis@company.org,19292383363,english,"October 14, 2000"
59571,Freddy,Dolsi,freddy.dolsi@company.org,19292383363,english,"March 8, 2001"
181590,Andy,Dominique,andy.dominique@company.org,19292383363,english,"April 28, 2018"
358075,Chris,Dominguez,chris.dominguez@company.org,19292383363,english,"August 3, 2018"
374324,Jose,Dominguez,jose.dominguez@company.org,19292383363,english,"June 27, 2010"
248007,Juan,Dominguez,juan.dominguez@company.org,19292383363,english,"May 10, 2001"
117205,Matt,Dominguez,matt.dominguez@company.org,19292383363,portuguese,"August 5, 2014"
177049,Seranthony,Dominguez,seranthony.dominguez@company.org,19292383363,english,"September 25, 2001"
82954,Jason,Donald,jason.donald@company.org,19292383363,spanish,"December 22, 2014"
364558,Josh,Donaldson,josh.donaldson@company.org,19292383363,english,"September 19, 2009"
367960,Brendan,Donnelly,brendan.donnelly@company.org,19292383363,english,"August 22, 2002"
77450,Sean,Doolittle,sean.doolittle@company.org,19292383363,english,"March 10, 2002"
375037,Danny,Dorn,danny.dorn@company.org,19292383363,spanish,"January 25, 2004"
259975,Melvin,Dorta,melvin.dorta@company.org,19292383363,english,"June 17, 2004"
151763,David,Doster,david.doster@company.org,19292383363,english,"November 7, 2009"
328005,Octavio,Dotel,octavio.dotel@company.org,19292383363,english,"April 25, 2014"
301385,Felix,Doubront,felix.doubront@company.org,19292383363,english,"February 3, 2012"
185835,Jim,Dougherty,jim.dougherty@company.org,19292383363,english,"May 31, 2010"
182946,Sean,Douglass,sean.douglass@company.org,19292383363,english,"July 12, 2012"
364995,Ryan,Doumit,ryan.doumit@company.org,19292383363,english,"September 26, 2005"
57002,Dennis,Dove,dennis.dove@company.org,19292383363,english,"April 10, 2004"
296622,Darin,Downs,darin.downs@company.org,19292383363,english,"April 14, 2006"
362743,Matt,Downs,matt.downs@company.org,19292383363,english,"July 15, 2015"
238739,Scott,Downs,scott.downs@company.org,19292383363,english,"August 20, 2003"
154615,Cory,Doyne,cory.doyne@company.org,19292383363,english,"October 26, 2008"
274700,Brian,Dozier,brian.dozier@company.org,19292383363,english,"August 21, 2011"
170890,Hunter,Dozier,hunter.dozier@company.org,19292383363,english,"August 11, 2000"
337557,Kyle,Drabek,kyle.drabek@company.org,19292383363,english,"January 4, 2005"
396133,Oliver,Drake,oliver.drake@company.org,19292383363,english,"May 5, 2006"
320653,Kelly,Dransfeldt,kelly.dransfeldt@company.org,19292383363,english,"August 2, 2002"
198897,Mike,Draper,mike.draper@company.org,19292383363,english,"July 29, 2004"
189400,Darren,Dreifort,darren.dreifort@company.org,19292383363,portuguese,"March 31, 2013"
239258,Ryan,Drese,ryan.drese@company.org,19292383363,english,"July 17, 2007"
211213,Stephen,Drew,stephen.drew@company.org,19292383363,spanish,"September 4, 2010"
323958,Tim,Drew,tim.drew@company.org,19292383363,english,"August 21, 2008"
53178,Steve,Dreyer,steve.dreyer@company.org,19292383363,english,"March 5, 2000"
212105,Travis,Driskill,travis.driskill@company.org,19292383363,english,"April 6, 2019"
375567,Brandon,Drury,brandon.drury@company.org,19292383363,english,"January 15, 2007"
130393,Jason,Dubois,jason.dubois@company.org,19292383363,english,"November 24, 2002"
372158,Eric,DuBose,eric.dubose@company.org,19292383363,english,"November 25, 2008"
110864,Justin,Duchscherer,justin.duchscherer@company.org,19292383363,english,"August 22, 2007"
397579,Brandon,Duckworth,brandon.duckworth@company.org,19292383363,english,"April 17, 2014"
364067,Lucas,Duda,lucas.duda@company.org,19292383363,english,"June 15, 2019"
75775,Brian,Duensing,brian.duensing@company.org,19292383363,english,"May 4, 2013"
323796,Tyler,Duffey,tyler.duffey@company.org,19292383363,english,"August 7, 2007"
110208,Matt,Duff,matt.duff@company.org,19292383363,english,"September 28, 2000"
47520,Chris,Duffy,chris.duffy@company.org,19292383363,english,"December 25, 2005"
228508,Danny,Duffy,danny.duffy@company.org,19292383363,english,"June 28, 2008"
126517,Matt,Duffy,matt.duffy@company.org,19292383363,english,"February 23, 2015"
201301,Steven,Duggar,steven.duggar@company.org,19292383363,english,"March 11, 2015"
111115,Elijah,Dukes,elijah.dukes@company.org,19292383363,english,"January 10, 2009"
259972,Zach,Duke,zach.duke@company.org,19292383363,english,"August 7, 2010"
132499,Ryan,Dull,ryan.dull@company.org,19292383363,english,"June 22, 2002"
333427,Phil,Dumatrait,phil.dumatrait@company.org,19292383363,english,"April 28, 2018"
399780,Matt,Dunbar,matt.dunbar@company.org,19292383363,english,"December 3, 2012"
75351,Chris,Duncan,chris.duncan@company.org,19292383363,english,"October 22, 2016"
366460,Courtney,Duncan,courtney.duncan@company.org,19292383363,english,"May 30, 2014"
314539,Jeff,Duncan,jeff.duncan@company.org,19292383363,english,"May 29, 2010"
109204,Shelley,Duncan,shelley.duncan@company.org,19292383363,english,"June 1, 2005"
85197,Adam,Dunn,adam.dunn@company.org,19292383363,english,"July 23, 2004"
216894,Jake,Dunning,jake.dunning@company.org,19292383363,english,"September 10, 2008"
60587,Mike,Dunn,mike.dunn@company.org,19292383363,english,"September 7, 2017"
285010,Scott,Dunn,scott.dunn@company.org,19292383363,english,"March 20, 2007"
77917,Steve,Dunn,steve.dunn@company.org,19292383363,english,"February 20, 2006"
107823,Todd,Dunn,todd.dunn@company.org,19292383363,english,"May 9, 2003"
282803,Todd,Dunwoody,todd.dunwoody@company.org,19292383363,french,"April 27, 2008"
297390,German,Duran,german.duran@company.org,19292383363,english,"August 5, 2001"
106648,Luis,Durango,luis.durango@company.org,19292383363,english,"July 15, 2003"
207967,Mike,Durant,mike.durant@company.org,19292383363,english,"September 27, 2008"
325410,Roberto,Duran,roberto.duran@company.org,19292383363,english,"March 16, 2012"
189888,Erubiel,Durazo,erubiel.durazo@company.org,19292383363,spanish,"October 27, 2007"
67906,Chad,Durbin,chad.durbin@company.org,19292383363,english,"June 21, 2015"
142706,Ray,Durham,ray.durham@company.org,19292383363,english,"June 9, 2019"
130640,Jayson,Durocher,jayson.durocher@company.org,19292383363,english,"September 8, 2009"
245632,Trent,Durrington,trent.durrington@company.org,19292383363,english,"March 24, 2016"
97936,Adam,Duvall,adam.duvall@company.org,19292383363,english,"February 24, 2005"
333885,Mike,Duvall,mike.duvall@company.org,19292383363,english,"October 3, 2010"
84771,Chris,Dwyer,chris.dwyer@company.org,19292383363,spanish,"July 18, 2001"
144551,Jermaine,Dye,jermaine.dye@company.org,19292383363,english,"October 10, 2003"
